"Coverage","Access","EIR","Indicator","Age","Number_round","Seasonality","Coverage_reduction","Time_0.1","Prevalance"
0.95,0.4,155,0.0475168301802131,10,4.5,"sesonality2",0.1,16.117516792496,NA
0.75,0.1,5,0.0118381309231165,10,4.5,"sesonality3",0.1,64.6937690864923,NA
0.85,0.1,5,0.0147653186782912,10,4.5,"sesonality3",0.1,51.8683900457743,0.191759494732564
0.95,0.1,5,0.0184920810357166,10,4.5,"sesonality3",0.1,41.4152039933501,NA
0.75,0.4,5,0.0121924074768428,10,4.5,"sesonality3",0.1,62.8139528481442,0.106411022999725
0.85,0.4,5,0.0149574246170849,10,4.5,"sesonality3",0.1,51.2022174914378,0.106411022999725
0.95,0.4,5,0.0183768037385196,10,4.5,"sesonality3",0.1,41.6750006830873,0.106411022999725
0.75,0.1,15,0.0139201782599562,10,4.5,"sesonality3",0.1,55.017492883613,0.241461869011354
0.85,0.1,15,0.0170116486669052,10,4.5,"sesonality3",0.1,45.0193466460232,0.23117635207289
0.95,0.1,15,0.0208493464213387,10,4.5,"sesonality3",0.1,36.732724991894,0.241461869011354
0.75,0.4,15,0.0141763160033891,10,4.5,"sesonality3",0.1,54.023436566501,0.136388439334997
0.85,0.4,15,0.0171252603422819,10,4.5,"sesonality3",0.1,44.7206812070992,0.136388439334997
0.95,0.4,15,0.0207260860695452,10,4.5,"sesonality3",0.1,36.9511786154891,0.136388439334997
0.75,0.1,25,0.0157988817209799,10,4.5,"sesonality3",0.1,48.4751593107228,0.281728069811674
0.85,0.1,25,0.0190399784926732,10,4.5,"sesonality3",0.1,40.2234334797424,0.277553140943541
0.95,0.1,25,0.0230059674431042,10,4.5,"sesonality3",0.1,33.2893328763412,0.281728069811674
0.75,0.4,25,0.0161160016555768,10,4.5,"sesonality3",0.1,47.521297448536,0.156670937542734
0.85,0.4,25,0.0192502258468306,10,4.5,"sesonality3",0.1,39.7841206876987,0.156670937542734
0.95,0.4,25,0.0230582246108705,10,4.5,"sesonality3",0.1,33.2138888088857,0.156670937542734
0.75,0.1,35,0.0171410895797577,10,4.5,"sesonality3",0.1,44.6793831157722,0.319898323302595
0.85,0.1,35,0.0205069256265079,10,4.5,"sesonality3",0.1,37.3460811388421,0.309805441117775
0.95,0.1,35,0.0246261109017793,10,4.5,"sesonality3",0.1,31.0992389910998,0.319898323302595
0.75,0.4,35,0.0177525919126918,10,4.5,"sesonality3",0.1,43.1403657630544,0.190177027101889
0.85,0.4,35,0.0210649335974953,10,4.5,"sesonality3",0.1,36.3567872080465,0.190177027101889
0.95,0.4,35,0.0251065511723012,10,4.5,"sesonality3",0.1,30.5041223344404,0.190177027101889
0.75,0.1,45,0.0178797089510601,10,4.5,"sesonality3",0.1,42.8336563224848,0.334202780127382
0.85,0.1,45,0.021340485626681,10,4.5,"sesonality3",0.1,35.887342104261,0.335812569152614
0.95,0.1,45,0.0256268647389366,10,4.5,"sesonality3",0.1,29.8847836501885,0.334202780127382
0.75,0.4,45,0.018999416908733,10,4.5,"sesonality3",0.1,40.3093059136853,0.216420115689203
0.85,0.4,45,0.0224741032838621,10,4.5,"sesonality3",0.1,34.0771464241555,0.216420115689203
0.95,0.4,45,0.0267605303056647,10,4.5,"sesonality3",0.1,28.6187642624424,0.216420115689203
0.75,0.1,55,0.0183258053324373,10,4.5,"sesonality3",0.1,41.7909769564222,0.353979048038303
0.85,0.1,55,0.0218631470044948,10,4.5,"sesonality3",0.1,35.029417686224,0.350393059529384
0.95,0.1,55,0.0263056289023958,10,4.5,"sesonality3",0.1,29.1136665539296,0.353979048038303
0.75,0.4,55,0.0200295707330501,10,4.5,"sesonality3",0.1,38.2361318953309,0.220533901565025
0.85,0.4,55,0.0236550027910669,10,4.5,"sesonality3",0.1,32.3759551043038,0.220533901565025
0.95,0.4,55,0.0281745218128311,10,4.5,"sesonality3",0.1,27.1824776102139,0.220533901565025
0.75,0.1,65,0.0188357235312256,10,4.5,"sesonality3",0.1,40.6596171942184,0.377728016390315
0.85,0.1,65,0.022455274030479,10,4.5,"sesonality3",0.1,34.1057208794805,0.369109625845897
0.95,0.1,65,0.0270277151466283,10,4.5,"sesonality3",0.1,28.335850966348,0.377728016390315
0.75,0.4,65,0.0210571187341119,10,4.5,"sesonality3",0.1,36.3702801900958,0.231392563060374
0.85,0.4,65,0.0248415431484082,10,4.5,"sesonality3",0.1,30.8295383978527,0.231392563060374
0.95,0.4,65,0.029573075256641,10,4.5,"sesonality3",0.1,25.8969789820484,0.231392563060374
0.75,0.1,75,0.0195110994421024,10,4.5,"sesonality3",0.1,39.2521862044921,0.390457115263629
0.85,0.1,75,0.0232279931113708,10,4.5,"sesonality3",0.1,32.9711355037752,0.388899297765121
0.95,0.1,75,0.0279002561709349,10,4.5,"sesonality3",0.1,27.4496873313154,0.390457115263629
0.75,0.4,75,0.0221324752026822,10,4.5,"sesonality3",0.1,34.6031476977754,0.246030365995425
0.85,0.4,75,0.0260981376097813,10,4.5,"sesonality3",0.1,29.3451325840481,0.246030365995425
0.95,0.4,75,0.0310232690897857,10,4.5,"sesonality3",0.1,24.6864154173849,0.246030365995425
0.75,0.1,85,0.0202077161088109,10,4.5,"sesonality3",0.1,37.8990532246165,0.401606246148457
0.85,0.1,85,0.0240235315708553,10,4.5,"sesonality3",0.1,31.8792974337244,0.399867632200753
0.95,0.1,85,0.0287636799719873,10,4.5,"sesonality3",0.1,26.6257067628906,0.401606246148457
0.75,0.4,85,0.0231291909535469,10,4.5,"sesonality3",0.1,33.111980003707,0.259427472390618
0.85,0.4,85,0.0272927302494827,10,4.5,"sesonality3",0.1,28.0607070584402,0.259427472390618
0.95,0.4,85,0.0323956000210473,10,4.5,"sesonality3",0.1,23.6406582331611,0.259427472390618
0.75,0.1,95,0.0207457915344809,10,4.5,"sesonality3",0.1,36.9160804051687,0.411926791799556
0.85,0.1,95,0.0246381407503093,10,4.5,"sesonality3",0.1,31.0840544388948,0.415278569013781
0.95,0.1,95,0.0294086235114595,10,4.5,"sesonality3",0.1,26.0417937635653,0.411926791799556
0.75,0.4,95,0.023908524314761,10,4.5,"sesonality3",0.1,32.0326465269515,0.271786183281881
0.85,0.4,95,0.0282667125053129,10,4.5,"sesonality3",0.1,27.0938231041837,0.271786183281881
0.95,0.4,95,0.0335251249084291,10,4.5,"sesonality3",0.1,22.8441597293858,0.271786183281881
0.75,0.1,105,0.0210926058581915,10,4.5,"sesonality3",0.1,36.3090892374657,0.427622183446306
0.85,0.1,105,0.0250240446335163,10,4.5,"sesonality3",0.1,30.6046971851228,0.429020292933151
0.95,0.1,105,0.0297803184034353,10,4.5,"sesonality3",0.1,25.7167602434842,0.427622183446306
0.75,0.4,105,0.0244744477921723,10,4.5,"sesonality3",0.1,31.2919545666198,0.2832356950965
0.85,0.4,105,0.0290057021828489,10,4.5,"sesonality3",0.1,26.4035431215526,0.2832356950965
0.95,0.4,105,0.0343841835873658,10,4.5,"sesonality3",0.1,22.2734184282675,0.2832356950965
0.75,0.1,115,0.0213581343191954,10,4.5,"sesonality3",0.1,35.8576876102639,NA
0.85,0.1,115,0.0252924321964796,10,4.5,"sesonality3",0.1,30.2799391694075,NA
0.95,0.1,115,0.0299878707842025,10,4.5,"sesonality3",0.1,25.5387691199208,NA
0.75,0.4,115,0.0249468790610482,10,4.5,"sesonality3",0.1,30.6993634947932,NA
0.85,0.4,115,0.0296202424251137,10,4.5,"sesonality3",0.1,25.8557407250128,NA
0.95,0.4,115,0.0350715952438558,10,4.5,"sesonality3",0.1,21.8368540989003,NA
0.75,0.1,125,0.0216650590970898,10,4.5,"sesonality3",0.1,35.3496985594949,NA
0.85,0.1,125,0.0255761052117649,10,4.5,"sesonality3",0.1,29.944094380855,NA
0.95,0.1,125,0.0301709611422167,10,4.5,"sesonality3",0.1,25.3837888937567,NA
0.75,0.4,125,0.0254360337735742,10,4.5,"sesonality3",0.1,30.1089908581353,NA
0.85,0.4,125,0.03021601959439,10,4.5,"sesonality3",0.1,25.3459363157799,NA
0.95,0.4,125,0.0356893233584559,10,4.5,"sesonality3",0.1,21.4588912393687,NA
0.75,0.1,135,0.0220845655273202,10,4.5,"sesonality3",0.1,34.6782148559069,NA
0.85,0.1,135,0.0259607747523899,10,4.5,"sesonality3",0.1,29.5004026520919,NA
0.95,0.1,135,0.0304316200567011,10,4.5,"sesonality3",0.1,25.1663666583903,NA
0.75,0.4,135,0.0259950531958522,10,4.5,"sesonality3",0.1,29.4615018705931,NA
0.85,0.4,135,0.0308454459623744,10,4.5,"sesonality3",0.1,24.8287319071334,NA
0.95,0.4,135,0.0362957699121717,10,4.5,"sesonality3",0.1,21.1003461342457,NA
0.75,0.1,145,0.0226120974875059,10,4.5,"sesonality3",0.1,33.8691847927389,NA
0.85,0.1,145,0.0264609400226071,10,4.5,"sesonality3",0.1,28.9427853924105,NA
0.95,0.1,145,0.0308109568032983,10,4.5,"sesonality3",0.1,24.8565246851984,NA
0.75,0.4,145,0.026603550178379,10,4.5,"sesonality3",0.1,28.7876356057991,NA
0.85,0.4,145,0.0314939648437791,10,4.5,"sesonality3",0.1,24.3174624774829,NA
0.95,0.4,145,0.0368940872206732,10,4.5,"sesonality3",0.1,20.7581584489405,NA
0.75,0.1,155,0.0231673078337691,10,4.5,"sesonality3",0.1,33.0575012794298,NA
0.85,0.1,155,0.0270152296841418,10,4.5,"sesonality3",0.1,28.3489467722471,NA
0.95,0.1,155,0.0312796554389007,10,4.5,"sesonality3",0.1,24.4840711193806,NA
0.75,0.4,155,0.0271753984986823,10,4.5,"sesonality3",0.1,28.181861193053,NA
0.85,0.4,155,0.0320849581744388,10,4.5,"sesonality3",0.1,23.8695436095628,NA
0.95,0.4,155,0.0374327169473567,10,4.5,"sesonality3",0.1,20.4594635605216,NA
0.75,0.1,5,0.0146459713584591,10,5.4,"sesonality2",0.1,52.2910559915461,0.171866482088326
0.85,0.1,5,0.0168854681473663,10,5.4,"sesonality2",0.1,45.3557640020315,0.1805868710145
0.95,0.1,5,0.0189533938390121,10,5.4,"sesonality2",0.1,40.4071859035291,0.171866482088326
0.75,0.4,5,0.0155764039468924,10,5.4,"sesonality2",0.1,49.1675300003089,0.0830001829295434
0.85,0.4,5,0.0184011965967462,10,5.4,"sesonality2",0.1,41.6197557767078,0.0830001829295434
0.95,0.4,5,0.0202294987942099,10,5.4,"sesonality2",0.1,37.8582443463684,0.0830001829295434
0.75,0.1,15,0.0178516715560894,10,5.4,"sesonality2",0.1,42.9009298064596,0.247495815828381
0.85,0.1,15,0.0210207438120536,10,5.4,"sesonality2",0.1,36.4332164077189,0.248993732221783
0.95,0.1,15,0.0239111087988806,10,5.4,"sesonality2",0.1,32.02918420879,0.247495815828381
0.75,0.4,15,0.0191974615445448,10,5.4,"sesonality2",0.1,39.8934675076035,0.137001431448641
0.85,0.4,15,0.0230142475644363,10,5.4,"sesonality2",0.1,33.2773559601067,0.137001431448641
0.95,0.4,15,0.0256250298433761,10,5.4,"sesonality2",0.1,29.8869235679635,0.137001431448641
0.75,0.1,25,0.0205354681042484,10,5.4,"sesonality2",0.1,37.2941734012542,0.300904132321922
0.85,0.1,25,0.0244150793402288,10,5.4,"sesonality2",0.1,31.3680450382099,0.287614427416964
0.95,0.1,25,0.0280089823258188,10,5.4,"sesonality2",0.1,27.3431322654589,0.300904132321922
0.75,0.4,25,0.022307047911796,10,5.4,"sesonality2",0.1,34.3323469507941,0.17938386441634
0.85,0.4,25,0.0269347227728205,10,5.4,"sesonality2",0.1,28.4336807479073,0.17938386441634
0.95,0.4,25,0.0302480117428271,10,5.4,"sesonality2",0.1,25.3191289023279,0.17938386441634
0.75,0.1,35,0.022532950023238,10,5.4,"sesonality2",0.1,33.988151021768,0.320739427879297
0.85,0.1,35,0.0268678874647168,10,5.4,"sesonality2",0.1,28.504411050608,0.320021331650414
0.95,0.1,35,0.0310007010527655,10,5.4,"sesonality2",0.1,24.7043867508746,0.320739427879297
0.75,0.4,35,0.0247058956360149,10,5.4,"sesonality2",0.1,30.9988077193747,0.197522821342399
0.85,0.4,35,0.0299217030242081,10,5.4,"sesonality2",0.1,25.5952446201392,0.197522821342399
0.95,0.4,35,0.0338136041657989,10,5.4,"sesonality2",0.1,22.6492657984798,0.197522821342399
0.75,0.1,45,0.0239795271437586,10,5.4,"sesonality2",0.1,31.9377985964623,0.349019674259835
0.85,0.1,45,0.0285779125545756,10,5.4,"sesonality2",0.1,26.7987840921972,0.348283340847998
0.95,0.1,45,0.033101907531774,10,5.4,"sesonality2",0.1,23.1362288599421,0.349019674259835
0.75,0.4,45,0.0264562550433391,10,5.4,"sesonality2",0.1,28.9479106964001,0.221514478633562
0.85,0.4,45,0.0320725527569643,10,5.4,"sesonality2",0.1,23.8787761659996,0.221514478633562
0.95,0.4,45,0.0364221751063578,10,5.4,"sesonality2",0.1,21.0271162037788,0.221514478633562
0.75,0.1,55,0.0250052601974539,10,5.4,"sesonality2",0.1,30.6276880267675,0.369993459583761
0.85,0.1,55,0.0297709255912212,10,5.4,"sesonality2",0.1,25.72487395493,0.371642089396336
0.95,0.1,55,0.0345983034783937,10,5.4,"sesonality2",0.1,22.1355740414854,0.369993459583761
0.75,0.4,55,0.0276543433587177,10,5.4,"sesonality2",0.1,27.6937802652378,0.239750691757973
0.85,0.4,55,0.0335486026978188,10,5.4,"sesonality2",0.1,22.8281730614539,0.239750691757973
0.95,0.4,55,0.0382747434814445,10,5.4,"sesonality2",0.1,20.0093648890697,0.239750691757973
0.75,0.1,65,0.0256757561026228,10,5.4,"sesonality2",0.1,29.8278775236353,0.392666824004721
0.85,0.1,65,0.0305943676553478,10,5.4,"sesonality2",0.1,25.0324934636097,0.389195095846567
0.95,0.1,65,0.035705169388988,10,5.4,"sesonality2",0.1,21.4493677375457,0.392666824004721
0.75,0.4,65,0.0284262407846326,10,5.4,"sesonality2",0.1,26.9417723630129,0.259023733939406
0.85,0.4,65,0.0345354185221195,10,5.4,"sesonality2",0.1,22.1758803318178,0.259023733939406
0.95,0.4,65,0.0396005935150078,10,5.4,"sesonality2",0.1,19.3394401542371,0.259023733939406
0.75,0.1,75,0.0261434177723531,10,5.4,"sesonality2",0.1,29.2943070804484,0.403213198580104
0.85,0.1,75,0.0312479446971485,10,5.4,"sesonality2",0.1,24.5089178113417,0.404051611972265
0.95,0.1,75,0.036658999743208,10,5.4,"sesonality2",0.1,20.891276732057,0.403213198580104
0.75,0.4,75,0.0290276857822827,10,5.4,"sesonality2",0.1,26.3835468696995,0.269816831458165
0.85,0.4,75,0.0353211121221469,10,5.4,"sesonality2",0.1,21.6825932803957,0.269816831458165
0.95,0.4,75,0.0407017802982608,10,5.4,"sesonality2",0.1,18.816211545137,0.269816831458165
0.75,0.1,85,0.0266007058531391,10,5.4,"sesonality2",0.1,28.7907137721832,0.416729658717064
0.85,0.1,85,0.0319366624474107,10,5.4,"sesonality2",0.1,23.9803802171525,0.41792667401609
0.95,0.1,85,0.0376702405171134,10,5.4,"sesonality2",0.1,20.3304597433574,0.416729658717064
0.75,0.4,85,0.029739578422176,10,5.4,"sesonality2",0.1,25.751989402267,0.280366876622461
0.85,0.4,85,0.0361933689382897,10,5.4,"sesonality2",0.1,21.1600448043828,0.280366876622461
0.95,0.4,85,0.0418585733511877,10,5.4,"sesonality2",0.1,18.2962114339244,0.280366876622461
0.75,0.1,95,0.0271060015068105,10,5.4,"sesonality2",0.1,28.2540126091021,0.427181806665598
0.85,0.1,95,0.0326944199836491,10,5.4,"sesonality2",0.1,23.4245877045312,0.428805126172194
0.95,0.1,95,0.038757720202785,10,5.4,"sesonality2",0.1,19.7600195354301,0.427181806665598
0.75,0.4,95,0.0306694567083735,10,5.4,"sesonality2",0.1,24.9712055755676,0.293994164810167
0.85,0.4,95,0.0372428877435418,10,5.4,"sesonality2",0.1,20.5637466576037,0.293994164810167
0.95,0.4,95,0.0431499826660242,10,5.4,"sesonality2",0.1,17.7486353652417,0.293994164810167
0.75,0.1,105,0.0276081093589414,10,5.4,"sesonality2",0.1,27.7401577340437,0.436953537685843
0.85,0.1,105,0.0334285047675398,10,5.4,"sesonality2",0.1,22.9101873889207,0.439110786591553
0.95,0.1,105,0.0398024839106157,10,5.4,"sesonality2",0.1,19.2413445873288,0.436953537685843
0.75,0.4,105,0.0317387661723028,10,5.4,"sesonality2",0.1,24.1299017169765,0.30313192947885
0.85,0.4,105,0.038366349459519,10,5.4,"sesonality2",0.1,19.9615892349578,0.30313192947885
0.95,0.4,105,0.0444657281052553,10,5.4,"sesonality2",0.1,17.2234514307942,0.30313192947885
0.75,0.1,115,0.0281103052282946,10,5.4,"sesonality2",0.1,27.2445746190223,NA
0.85,0.1,115,0.0341153120073262,10,5.4,"sesonality2",0.1,22.4489609882888,NA
0.95,0.1,115,0.0407512064081474,10,5.4,"sesonality2",0.1,18.7933898369852,NA
0.75,0.4,115,0.032863709728667,10,5.4,"sesonality2",0.1,23.3039213977633,NA
0.85,0.4,115,0.0394732859363324,10,5.4,"sesonality2",0.1,19.4018129017947,NA
0.95,0.4,115,0.0457127085225661,10,5.4,"sesonality2",0.1,16.75361913805,NA
0.75,0.1,125,0.0286488615694414,10,5.4,"sesonality2",0.1,26.732416801255,NA
0.85,0.1,125,0.0347904057051319,10,5.4,"sesonality2",0.1,22.0133480145876,NA
0.95,0.1,125,0.0416232838977952,10,5.4,"sesonality2",0.1,18.3996368531684,NA
0.75,0.4,125,0.0339685078708901,10,5.4,"sesonality2",0.1,22.5459802728655,NA
0.85,0.4,125,0.0405072197235808,10,5.4,"sesonality2",0.1,18.9065878522868,NA
0.95,0.4,125,0.0468451216900377,10,5.4,"sesonality2",0.1,16.3486245894124,NA
0.75,0.1,135,0.0291981809239952,10,5.4,"sesonality2",0.1,26.229487047475,NA
0.85,0.1,135,0.035446943519019,10,5.4,"sesonality2",0.1,21.6056232872334,NA
0.95,0.1,135,0.042421065331989,10,5.4,"sesonality2",0.1,18.0536085636267,NA
0.75,0.4,135,0.0349099759407284,10,5.4,"sesonality2",0.1,21.9379500477475,NA
0.85,0.4,135,0.0413595381039962,10,5.4,"sesonality2",0.1,18.5169695664896,NA
0.95,0.4,135,0.0477848050388019,10,5.4,"sesonality2",0.1,16.0271305435668,NA
0.75,0.1,145,0.0296682285604354,10,5.4,"sesonality2",0.1,25.8139210029238,NA
0.85,0.1,145,0.0360188260788388,10,5.4,"sesonality2",0.1,21.2625838132383,NA
0.95,0.1,145,0.0431049185892505,10,5.4,"sesonality2",0.1,17.767190692404,NA
0.75,0.4,145,0.0355225344486767,10,5.4,"sesonality2",0.1,21.5596471434851,NA
0.85,0.4,145,0.0418996728808012,10,5.4,"sesonality2",0.1,18.2782646187838,NA
0.95,0.4,145,0.0484383681093653,10,5.4,"sesonality2",0.1,15.8108817090329,NA
0.75,0.1,155,0.0299911796008967,10,5.4,"sesonality2",0.1,25.5359515213221,NA
0.85,0.1,155,0.0364574297147457,10,5.4,"sesonality2",0.1,21.0067828244624,NA
0.95,0.1,155,0.0436516484991996,10,5.4,"sesonality2",0.1,17.5446594730508,NA
0.75,0.4,155,0.0357301117368722,10,5.4,"sesonality2",0.1,21.4343944400664,NA
0.85,0.4,155,0.0420780378084375,10,5.4,"sesonality2",0.1,18.2007847381656,NA
0.95,0.4,155,0.0487807240771911,10,5.4,"sesonality2",0.1,15.6999167774523,NA
0.75,0.1,5,0.0125362684483484,10,5.4,"sesonality3",0.1,61.0910105755324,0.191759494732564
0.85,0.1,5,0.0157657150051604,10,5.4,"sesonality3",0.1,48.5771376753345,NA
0.95,0.1,5,0.0194344099626749,10,5.4,"sesonality3",0.1,39.4070779522835,0.191759494732564
0.75,0.4,5,0.0127925051899661,10,5.4,"sesonality3",0.1,59.867343962969,0.106411022999725
0.85,0.4,5,0.0156468500128422,10,5.4,"sesonality3",0.1,48.9461653768769,0.106411022999725
0.95,0.4,5,0.0188548717214192,10,5.4,"sesonality3",0.1,40.6183250499526,0.106411022999725
0.75,0.1,15,0.0140886034761935,10,5.4,"sesonality3",0.1,54.3597745262601,0.23117635207289
0.85,0.1,15,0.0174719451795512,10,5.4,"sesonality3",0.1,43.8333168107751,0.241461869011354
0.95,0.1,15,0.0212375375830711,10,5.4,"sesonality3",0.1,36.0613044407861,0.23117635207289
0.75,0.4,15,0.0152482540923066,10,5.4,"sesonality3",0.1,50.2256391925009,0.136388439334997
0.85,0.4,15,0.0183457507972047,10,5.4,"sesonality3",0.1,41.7455418871413,0.136388439334997
0.95,0.4,15,0.021610529123096,10,5.4,"sesonality3",0.1,35.438896659743,0.136388439334997
0.75,0.1,25,0.01535159910216,10,5.4,"sesonality3",0.1,49.8875265865957,0.277553140943541
0.85,0.1,25,0.0188886894725759,10,5.4,"sesonality3",0.1,40.5456032017304,0.281728069811674
0.95,0.1,25,0.022799373851679,10,5.4,"sesonality3",0.1,33.5909798812026,0.277553140943541
0.75,0.4,25,0.0173696854362912,10,5.4,"sesonality3",0.1,44.0913746633335,0.156670937542734
0.85,0.4,25,0.020720742237831,10,5.4,"sesonality3",0.1,36.9607082393749,0.156670937542734
0.95,0.4,25,0.0240981074742114,10,5.4,"sesonality3",0.1,31.7806412464275,0.156670937542734
0.75,0.1,35,0.0162283482858183,10,5.4,"sesonality3",0.1,47.1923140215712,0.309805441117775
0.85,0.1,35,0.0199286508147135,10,5.4,"sesonality3",0.1,38.4297620283622,0.319898323302595
0.95,0.1,35,0.0240467038768607,10,5.4,"sesonality3",0.1,31.8485773467156,0.309805441117775
0.75,0.4,35,0.019008180380154,10,5.4,"sesonality3",0.1,40.2907218386551,0.190177027101889
0.85,0.4,35,0.0226257940906076,10,5.4,"sesonality3",0.1,33.8486819639928,0.190177027101889
0.95,0.4,35,0.0261851927638552,10,5.4,"sesonality3",0.1,29.2475719106758,0.190177027101889
0.75,0.1,45,0.0169426413138655,10,5.4,"sesonality3",0.1,45.2027103783992,0.335812569152614
0.85,0.1,45,0.0208139868264474,10,5.4,"sesonality3",0.1,36.7951279464936,0.334202780127382
0.95,0.1,45,0.0251784212235586,10,5.4,"sesonality3",0.1,30.4170504399689,0.335812569152614
0.75,0.4,45,0.0203755817951262,10,5.4,"sesonality3",0.1,37.5868191669971,0.216420115689203
0.85,0.4,45,0.0242619218502304,10,5.4,"sesonality3",0.1,31.5660611341262,0.216420115689203
0.95,0.4,45,0.028044392052913,10,5.4,"sesonality3",0.1,27.3086079709193,0.216420115689203
0.75,0.1,55,0.0177459170492579,10,5.4,"sesonality3",0.1,43.1565923716403,0.350393059529384
0.85,0.1,55,0.021778044320626,10,5.4,"sesonality3",0.1,35.1663031390943,0.353979048038303
0.95,0.1,55,0.0263864383925985,10,5.4,"sesonality3",0.1,29.0245048217872,0.350393059529384
0.75,0.4,55,0.0217114409307463,10,5.4,"sesonality3",0.1,35.274181515572,0.220533901565025
0.85,0.4,55,0.0258432695613345,10,5.4,"sesonality3",0.1,29.6345362392381,0.220533901565025
0.95,0.4,55,0.0298448330451567,10,5.4,"sesonality3",0.1,25.6611691275669,0.220533901565025
0.75,0.1,65,0.0186646912033974,10,5.4,"sesonality3",0.1,41.0321981762206,0.369109625845897
0.85,0.1,65,0.0228322959014099,10,5.4,"sesonality3",0.1,33.5425448085786,0.377728016390315
0.95,0.1,65,0.0276591487505674,10,5.4,"sesonality3",0.1,27.6889688566447,0.369109625845897
0.75,0.4,65,0.0230223255334832,10,5.4,"sesonality3",0.1,33.2656797525482,0.231392563060374
0.85,0.4,65,0.0273611541317905,10,5.4,"sesonality3",0.1,27.9905337569781,0.231392563060374
0.95,0.4,65,0.0315580116166235,10,5.4,"sesonality3",0.1,24.2681103505375,0.231392563060374
0.75,0.1,75,0.0195738256437701,10,5.4,"sesonality3",0.1,39.126398808989,0.388899297765121
0.85,0.1,75,0.023853785601652,10,5.4,"sesonality3",0.1,32.1061537629787,0.390457115263629
0.95,0.1,75,0.0288748266953589,10,5.4,"sesonality3",0.1,26.5232174875308,0.388899297765121
0.75,0.4,75,0.0241918248404062,10,5.4,"sesonality3",0.1,31.6575253585916,0.246030365995425
0.85,0.4,75,0.0287095393711268,10,5.4,"sesonality3",0.1,26.6759176612212,0.246030365995425
